drug,file,lab,comment
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4324125.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4324724.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4335722.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4336580.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4340257.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4347818.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4369460.xml,0,7 methotrexate is known to inhibit the enzyme dihydrofolate reductase which catalyzes the conversion of dihydrofolate \( dhf \) to tetrahydrofolate \( thf \) 8
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4374345.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4376251.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4377298.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4379042.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4379043.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4402228.xml,1,one of the most widely used antifolate drugs is methotrexate \( mtx \) which inhibits the key enzymes dihydrofolate reductase \( dhfr \) thymidylate synthase \( tyms \) glycinamide ribonucleotide transformylase \( gart \) and aminoimidazolecarboxamide ribonucleotide transformylase \( aicart \) \( kremer 2004 \) \( figure 1 \)
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4406815.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4412783.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4414700.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4415683.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4420684.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4423740.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4425605.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4426076.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4433576.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4442016.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4446052.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4447180.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4457335.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4458382.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4465396.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4474090.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4475451.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4476949.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4477691.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4482777.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4494870.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4497810.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4519354.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4520788.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4524781.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4536569.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4548300.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4550516.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4562680.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4568144.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4568149.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4574636.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4575287.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4580232.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4587903.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4604028.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4617640.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4618031.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4620584.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4627498.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4629415.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4629813.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4631697.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4644103.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4654974.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4666803.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4667782.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4670038.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4674391.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4674813.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4679484.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4682366.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4690764.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4693145.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4703051.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4713120.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4714559.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4718577.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4721315.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4723301.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4724417.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4740927.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4751079.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4752424.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4768726.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4770903.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4774543.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4775435.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4776329.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4779061.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4782965.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4785865.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4793711.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4809645.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4809783.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4809799.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4816046.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4818571.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4820247.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4824644.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4824666.xml,1,methotrexate is an inhibitor of dihydrofolate reductase \( dhfr \) the enzyme responsible for converting folates to their active reduced tetrahydrofolate forms
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4825327.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4826052.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4826472.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4826749.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4834699.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4840190.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4842084.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4861243.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4864492.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4876606.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4877689.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4891269.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4902726.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4907542.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4925102.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4942275.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4942281.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4949103.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4955728.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4959548.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4963297.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4969141.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4970756.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4977583.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4982794.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4007099.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4007647.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4008315.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4019394.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4020015.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4026361.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4038906.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4040328.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4046695.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4047761.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4049353.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4049414.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4062596.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4074268.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4075060.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4079754.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4080884.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4086196.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4088988.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4092053.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4098702.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4100689.xml,1,in addition the autonomous cortisol production by the adrenal nodules reacts paradoxically to dexamethasone administration in 69 of patients during the course of liddle s test \( 8 \) due to increased glucocorticoid receptor \( gr \( nr3c1 \) \) expression \( 10 \) and possibly specific interactions between the gr and the pka catalytic subunits \( 11 \)
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4106431.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4109987.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4110506.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4114520.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4120744.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4122588.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4125010.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4127993.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4128417.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4130337.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4130423.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4130652.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4130747.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4134359.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4143389.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4143753.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4144399.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4148007.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4149337.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4153946.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4159430.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4160375.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4162306.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4163508.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4164475.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4164596.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4167469.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4171033.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4171102.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4174464.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4180242.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4184268.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4186909.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4190068.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4190501.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4198465.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4199453.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4199455.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4205758.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4208294.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4208434.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4209249.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4211413.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4212830.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4221473.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4233308.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4238288.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4239168.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4245395.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4254017.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4254051.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4254351.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4255710.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4255723.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4256430.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4259850.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4259876.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4262645.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4268501.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4276455.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4281178.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4288846.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4299627.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4304966.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4320648.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4326104.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4333204.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4335722.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4336570.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4336847.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4340500.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4340579.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4348221.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4352951.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4355178.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4359964.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4362869.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4390045.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4390068.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4390534.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4391196.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4391811.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4397648.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4401013.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4401498.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4402247.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4405430.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4406280.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4414398.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4414399.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4418191.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4422178.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4429773.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4433052.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4435575.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4441837.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4442016.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4447180.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4451231.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4454640.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4457352.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4458381.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4458382.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4464943.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4465752.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4467022.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4467780.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4469496.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4469523.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4470755.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4481715.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4490165.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4495650.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4497928.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4504780.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4504841.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4505625.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4506226.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4507272.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4508238.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4509487.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4516216.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4516232.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4516606.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4521972.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4522918.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4540180.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4543687.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4544613.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4546891.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4553096.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4553143.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4556269.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4556542.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4560601.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4573241.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4573460.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4573800.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4577782.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4578717.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4606467.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4609291.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4609624.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4612576.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4623879.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4623929.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4641004.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4643324.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4644458.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4645278.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4658258.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4679372.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4679496.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4681691.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4688179.xml,0,none
dexamethasone,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4690754.xml,0,none
